OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-633648,6875,50G RICOLA ALPIN FRESH,Ricola,50 g,France,2024-12-22,20.67
REC-224217,7437,Rocher aux amandes,Kambly,,"France,Switzerland",2024-08-15,3.5
REC-312716,5536,Calendrier de l'avent au chocolat,,184 g,France,2025-01-16,10.55
REC-376614,6096,Gocciole Extra Dark,Pavesi,,"France,Italy,Switzerland",2025-10-20,23.62
REC-197496,14183,Macine con Panna Fresca,Mulino Bianco,,"Canada,France,Germany,Italy",2024-06-08,10.36
REC-575359,12614,Mini,"Chips Ahoy!,Mondelez",160 g,"Francia,Portugal,España",2024-02-22,11.13
REC-620872,9342,Huesitos original,"Valor,Mondelez",10,"Francia,Marruecos,España",2025-01-11,5.23
REC-679794,6751,CANADIAN MAPLE SYRUP,NATURE VALLEY,40 x 42 g,en:united-kingdom,2024-10-22,
REC-341686,8799,Tortas de Aceite,Inés Rosales,180 g (6 x 30 g),España,2025-10-18,11.26
REC-527915,8239,Cheetos Big Chipito saveur fromage,Cheetos,100g,"France,en:Belgique",2025-02-12,9.43
REC-255561,12611,Freshmint,Frezzh,50pcs,"France, Germany, en:morocco",2025-12-07,4.31
REC-753335,10200,Pop corn sweet,Butterkist,100 g,en:United Kingdom,2025-07-30,19.55
REC-361794,7041,180G POULAIN PRALINOISE,,180 g,"France,Maroc",2024-06-07,14.58
REC-225051,9130,Patatas fritas,Leader Chips,100 g,Morocco,2024-08-11,18.5
REC-478830,7211,Mentos Pure Fresh,Mentos,30g. (13 dh),"France,Morocco,Spain",2024-02-26,7.54
REC-412060,7902,,Hacendado,200 g,España,2024-10-27,
REC-573586,11267,Moser roth chocolate,Moser Roth,5 x 25 g,en:gb,2025-11-04,13.89
REC-431848,10781,Doritos Sweet Chilli Pepper Flavour,Doritos,,"Belgium, France, Netherlands, Sweden, Germany",2025-02-10,3.33
REC-152690,9291,Sweet sriracha chilli lentil chips,Proper,85g,"Verenigd Koninkrijk,Nederland",2024-04-06,22.57
REC-773512,5099,Солети,Златна Добруджа,250 g,Bulgaria,2024-05-06,12.58
REC-611123,13356,72% Noir intense,"Auchan,Auchan Gourmet",,"France,World",2024-11-03,2.66
REC-840930,13432,,Lidl,45 gram,"Bulgaria,Croacia,Francia,Alemania,Hungría,Italia,Lituania,Eslovaquia,España",2024-09-29,
REC-765084,6849,Finger biskiivi,Süsse,,"Turkey, en:morocco",2025-06-24,15.94
REC-284541,12098,NESTLE L'ATELIER Tablette Chocolat noir myrtilles amandes - 170g,"Nestlé,Les recettes de l'atelier,Nestlé Les Recettes de l'Atelier",170 g,France,2025-06-23,21.79
REC-865265,10024,Chocolat noir extra fin 73%,Macao,,Morocco,2024-05-18,11.56
REC-800312,11549,Leader chips fromage,Leader Chips,,en:ma,2025-11-18,15.56
REC-102364,12622,Petits beurre,"Jardin bio, Léa Nature",150 g,France,2026-01-02,4.85
REC-763991,13830,Peanut Butter Dark Chocolate,Be Kind,40 g,"Finland,France,Italy,Norway,Switzerland",2024-05-15,8.18
REC-634524,6875,Wheat Thins 100% Whole Grain,Mondelez,8.5 oz,United States,2026-01-28,11.5
REC-965546,12125,Biscuits fourrés goût chocolat au lait,BN,285 g,"France, en:morocco",2025-05-04,7.93
REC-272923,6584,BN goût Framboise,BN,,"France,Maroc",2026-02-01,6.82
REC-485266,11353,Corn thins,Sainsburys,180 g,"United States, en:united-kingdom",2025-09-20,15.6
REC-183187,10686,Sour Cream & Chive Flavour Rice and Corn Snack,Snack a Jacks,5 pk,en:gb,2025-03-06,9.44
REC-550052,10756,10 pains au chocolats,Maître Jean Pierre,,France,2024-08-31,20.23
REC-115792,10227,Le petiy biscotte crunchy cinnamon and brown sugar biscuits,Lu,200g,en:gb,2024-10-09,12.04
REC-877493,12543,Tortilla Chips,Lidl,,en:United Kingdom,2024-02-14,8.99
REC-224121,12228,sablé canelle,,,en:ma,2024-08-08,1.83
REC-974262,10923,Biscuits fourrés à la noisettes et cacao sans sucre,Gerblé,180g,en:fr,2025-10-31,24.27
REC-425720,11725,Dairy Milk Fruit & Nut,Cadbury,,en:gb,2025-06-01,2.09
REC-258516,7471,Chocolate negro,Nestlé,115 g,"Spain, en:morocco",2024-02-08,19.15
REC-603778,10415,Mint,Skinny Whip,5 x 20 g,"Ireland,United Kingdom",2025-01-27,6.07
REC-896377,8111,Manomasa,Manomasa,140g,"Ireland, en:united-kingdom",2025-05-10,24.79
REC-320770,10222,Halls cherry,Mondelez,,"Egypt, en:morocco",2024-12-16,22.69
REC-275442,11970,Lively Lemon Oat Boosts,graze,50 g,en:gb,2025-10-25,21.56
REC-498256,6295,Lemon blueberry,Graze,,en:United Kingdom,2025-12-06,15.59
REC-478281,7753,BOURBON,Britannia,60g,India,2025-01-14,1.21
REC-729722,12587,Sour Shox,,140g,"United Kingdom,United States",2024-06-01,21.85
REC-227428,11032,Pick Up! Original,Pick Up!,140 g (5 x 28 g),United Kingdom,2025-01-09,19.18
REC-909357,7507,Marbú Dorada 0% Azúcares Añadidos,Artiach,400 g,"Marruecos,España",2024-03-20,21.62
REC-818715,5326,Cookies chocolat noir,Céliane,150 g,Frankreich,2024-03-31,
REC-119367,11058,,LU,,France,2025-02-17,
REC-905023,9008,Shortbread Highlanders,Walkers,200G,"France, Germany, United Kingdom, en:switzerland",2024-11-18,13.39
REC-505546,14834,RITZ Crackers the original,Mondelez International,13.7 OZ (388g),United States,2024-06-04,15.49
REC-657196,10804,corn muffin mix,JIFFY,,United States,2025-01-20,7.96
REC-224219,5041,Panda Liquorice,panda,32 g,"France, Italy, Spain, en:united-kingdom",2024-12-27,6.48
REC-863013,10937,cookies aux pépites de chocolat,,200g,France,2024-10-17,3.69
REC-619067,13299,Arlequin Original,Lutti,0.25 kg,France,2024-09-19,21.74
REC-920009,5794,Bénénuts Twinuts original,,150 g,France,2024-05-23,20.3
REC-412474,12679,Cocottes chocolat et graines bio,St Michel,140 g,"France,Suisse",2024-07-12,11.3
REC-777724,14715,Madeleines moelleuses,St Michel,250 g,"France, en:morocco",2025-06-14,23.74
REC-387941,5781,Galettes au bon beurre,St Michel,208 g,"France,Allemagne,Royaume-Uni,Italie",2024-05-10,21.27
REC-384511,5290,Mini brioches tressées,"Harris, Harrys",210 g,France,2024-09-03,9.59
REC-268081,11735,Crackers Espelta 3 semillas,"Carrefour BIO, Carrefour",200 g,"France,Espagne, Italie",2024-05-17,
REC-940034,12487,Coleslaw,Monique Ranou,300 g,France,2024-08-28,7.63
REC-757456,13566,Gaufres fourrage au miel - BIO,Chabrior,175 g,France,2025-11-27,7.79
REC-409619,9761,Cookies Tout Chocolat,Carrefour,200 g,"Belgium,France,Italy,Morocco,Spain",2026-01-31,18.66
REC-439800,6255,Noir noisettes entieres,Carrefour Extra,200 g,"Belgium,France,Kenya",2025-06-30,14.81
REC-908156,12165,Sablés au deux céréales Chocolat lait,"Carrefour BIO, Carrefour",160 g,France,2025-08-24,22.68
REC-479940,14012,Déli matin,"Marque Repère, P'tit Déli",600 g,France,2024-06-06,5.71
REC-596701,9177,La Gâche Tranchée au sucre x 14 tranches,La fournee doree,,France,2025-02-03,1.33
REC-995175,13989,Croquettes de Poisson MSC Ail et Fines Herbes,Findus,300g,"France,La Réunion",2024-09-22,5.61
REC-713914,10633,Poulain noir extra,Poulain,300 g,France,2026-01-14,8.33
REC-715226,6213,Fine et gourmande lait français,"Fine gourmande, Poulain",100 g,"France, en:morocco",2025-09-11,16.39
REC-600120,14522,Pain lait bio* nature x8 280g,Bien,280 g,France,2024-06-24,22.86
REC-336168,11609,Chocolat noir extra,Ethiquable,100 g,France,2025-10-16,17.4
REC-635877,11796,Tablette de chocolat 85% de cacao,Grain de Sail,100 g,"France,en:france",2024-07-15,13.99
REC-793869,13117,Corny Schoko-Banane 4011800523213 Müsliriegel,"Corny, Schwartau",150g,"Austria,Germany",2025-09-06,11.46
REC-729454,5907,"Süßes, Kekse Hobbits kernig","Bahlsen, Brandt",250g,"France,Germany,Spain",2024-02-20,3.56
REC-710421,5680,,WERTHER'S ORIGINAL,50g,"Belgium, France, New Zealand, en:morocco",2024-06-04,
REC-795417,10431,Cream Crackers,Barber,300 g,"France, Netherlands, Spain, en:united-kingdom",2025-05-06,6.15
REC-991261,13519,Menier Swiss Dark Chocolate,Menier,100g,"France,Royaume-Uni",2024-03-07,13.87
REC-456070,9654,Smiths Scampi & Lemon Snacks,Smiths,,"France, en:united-kingdom",2024-12-08,18.81
REC-593710,5324,Centwafers,Lu,45 g e,"Belgium,France,Luxembourg",2024-10-06,15.5
REC-807443,8334,Pim's Fraise touche de Fraise des Bois,Lu,150 g e,France,2025-07-08,
REC-881762,5157,Sans gluten et sans lactose,,240 g,"Belgium, France, Germany, Switzerland, en:netherlands",2024-05-02,1.69
REC-828818,6585,Ovomaltine Barres,Ovomaltine,,France,2024-04-03,3.9
REC-198426,7619,Granola Barre Extra Cookie,,,France,2024-09-13,5.42
REC-735262,5718,Toblerone,TOBLERONE,360 gram,"France, Switzerland, Germany",2025-12-14,16.18
REC-335006,11415,Barre Chocolatée Kinder Bueno Chocolat au Lait,"Ferrero, Kinder",215 g,France,2026-01-11,16.49
REC-235171,13348,Bonbons Tic Tac x110 pastilles MENTHE EXTRA FRAÎCHE - 54g,"Ferrero, TIC TAC",54 g,"France, Switzerland",2024-04-27,5.99
REC-126795,9570,Plazma,Bambi,7pcs,"Serbien, Germany",2024-05-15,23.37
REC-191439,5618,Dairy Milk Little Bar,Cadbury,,"France,United Kingdom,United States",2025-12-08,12.06
REC-879240,12575,Crunchy Toasts Seigle complet & sésame,Carrefour,,"France,Italie,Espagne",2024-04-18,20.68
REC-742761,6728,CACAHUÈTES GRILLEES SALEES,CARREFOUR CLASSIC',,"Belgium,France,Italy,Poland,Romania,Spain,Guadeloupe",2024-05-09,17.0
REC-182506,12279,Salted Caramel Bar,Nakd,140 g,"België,Tsjechië,Frankrijk,Senegal,Spanje",2024-03-07,3.45
REC-947426,14139,Spécial matin sarrasin fibre,"Ekibio,Le Pain des Fleurs",230 g,"Belgium,France,Spain",2024-02-06,1.85
REC-624868,12311,Galbusera Frollino Vitagi Alcalinizzante,Galbusera,300 g,Italia,2024-05-21,15.81
REC-340816,9476,KitKat Chunky,Nestlé,4x40g,en:gb,2025-07-08,
REC-575916,14969,frita saveur paprika,Frita,15g,Morocco,2025-06-28,7.72
REC-273523,7790,Chips Saveur Sauce Pommes Frites,Brets,125 g,France,2024-10-18,18.34
REC-221747,12343,,Gullón,150 g,"Morocco, Spain, en:france",2024-02-05,
REC-635011,10128,Wortsits Giants Really cheesy,Walkers,130 g,United Kingdom,2026-02-03,1.38
REC-151480,7036,Pomme,"Marque Repère, NAT&vie",200 g,France,2025-09-26,22.54
REC-540709,10615,French Fries - Ready Salted,Walkers,21 g,United Kingdom,2025-09-19,18.47
REC-881893,6340,PROTEIN FLAPJACKS SALTED CARAMEL,TREK,,Reino Unido,2024-06-25,9.95
REC-299690,11554,gullon zero wafer vanilla,Gullón,60g,Spain,2024-09-13,13.44
REC-478544,11024,Carrot Cake Soft Oaty Bars,,6 x 25g = 125g,en:gb,2026-01-09,7.22
REC-165693,10054,KIDDYLICIOUS Cheesy Straws - saveur Fromage - 48g (4x12g),Kiddylicious,48 g,"en:gb, France",2024-11-22,9.56
REC-679095,13872,Peruvian Dark Chocolate,Asda,,United Kingdom,2025-05-24,12.54
REC-470114,13424,Mozart Kugeln,"J.D. Gross,Lidl,Schluckwerder",200 g,"France,Germany,Netherlands,Spain",2025-11-03,18.91
REC-623255,10622,Chocolate con leche 0%,Trapa,80,"Marruecos,España",2024-10-26,15.75
REC-978198,6480,Ready Salted Crisps,Tesco,6 x 25 g,"France,United Kingdom",2025-02-06,7.39
REC-400651,12060,Doritos,Doritos,280 g,France,2024-02-07,7.92
REC-508622,12636,Chocolate Orange Oat Biscuits,Nairn's,200 g,"United Kingdom,en:united-kingdom",2025-03-29,15.79
REC-705609,11936,Water Biscuits,,,United Kingdom,2025-08-14,
REC-239402,8668,Galletas Divertidas,,,España,2024-07-09,10.34
REC-631780,7582,Milka Chips Ahoy Chocolate,null,100 g,en:morocco,2024-08-27,21.47
REC-639918,8138,Crunchy,Nature Valley,42,"Francia,España",2025-10-10,
REC-598647,7321,L'Original fingers,"Cadbury, Fingers, Mondelez",138 g,France,2024-10-31,8.24
REC-795928,14428,Haferkraft Zero - Kakao 4er-Pack,Corny,140 g (4 x 35 g),Deutschland,2025-10-07,6.84
REC-995010,7877,Chipsfrisch Peperoni,Funny-frisch,150g,Germany,2025-06-18,14.45
REC-416656,13124,,,100 g,"Romania, en:lithuania",2025-12-16,
REC-864408,13792,La pause chocolat,Bonne maman,6x2 235 gr,en:fr,2024-05-05,
REC-560140,12615,"Snacks poppés lentilles pois cassés et quinoa, sachet 70g",U,70 g,France,2024-11-02,21.97
REC-861436,9046,Drumstick Squashies,Swizzels,140g,en:United Kingdom,2024-07-23,4.7
REC-529810,7037,Pringles hot cheese,Pringles,160g,"France,Allemagne,Maroc,Royaume-Uni,États-Unis",2025-05-10,22.14
REC-567924,10587,Original,Cheez-It,12.4 oz,United States,2024-03-06,22.19
REC-378832,13699,Pringles Original,Pringles,"100g, 5.2 oz","Bolivia,France,Germany,Hong Kong,United States",2025-09-27,3.67
REC-183489,9121,tartines craquantes riz et quinoa,Bisson,"190g, 14 biscottes","Belgium,France,Guadeloupe,New Caledonia",2024-07-21,20.91
REC-370007,12505,Tiramisu,"Deluxe,Lidl,Solo Italia",,"Bulgaria,Croatia,Czech Republic,France,Germany,Slovakia,Slovenia,Spain,United Kingdom",2025-05-12,6.99
REC-437363,6575,La cerise,"Lidl, Qualité Supérieure",165 g,"France,Germany,United Kingdom",2024-06-19,13.44
REC-160738,10868,Envitas Fraise & Yaourt,Sondey Envitas,,"France,Germany,Switzerland",2025-03-16,2.81
REC-495254,6484,Cachou,Lajaunie,6 g,France,2024-12-22,1.05
REC-489036,10106,Pépito pépites,"LU, Mondelez",300g,France,2025-11-17,18.62
REC-925128,5609,Bledina mon premier boudoir,,120 g,France,2025-11-15,19.07
REC-559723,13477,Macedoine de legumes 320g,,320 g,"France, Belgique, Luxembourg",2025-08-18,6.74
REC-736521,12518,Biscuit quinoa cacao,Gerblé,132 g,"France,en:france",2025-04-15,24.14
REC-488195,11903,Galette Riz Chocolat Noir,Gerblé,"130,4 g",France,2024-09-27,14.08
REC-136944,11205,Pâtes de fruits,Gerblé,,France,2025-02-19,15.91
REC-658131,6086,"Bonne Maman - Mini Marble Cake Chocolat, 300g (10.6oz)",Bonne maman,300g,Francia,2024-12-14,10.03
REC-195641,11606,15 Fourrés ronds chocolat 300G CROK - P'tits Prods,Chabrior,300 g,France,2025-05-12,3.22
REC-477705,7824,Pains au lait x10 - 350g,U,350 g,France,2024-11-10,13.06
REC-877616,8981,QUATRE-QUARTS,Ker Cadélac,200g,France,2025-04-12,22.3
REC-262652,7060,"Ker Cadélac - Madeleines Maxi Chocolate chips, 600g (21.2oz)",,600 g e (24 * 25 g),Francia,2024-11-18,6.7
REC-256300,13336,Pétales,Carrefour,75 g,"Belgique,France,Italie,Espagne",2026-01-29,3.82
REC-913748,13782,Authentique noir bio 100%,Moulin des Moines,100 g,France,2024-07-10,14.99
REC-440765,10116,Feigen Crackers,Le pain des fleurs,150 g,"Belgium,France,Netherlands,Switzerland",2024-10-02,18.22
REC-722425,14944,Classic,"Carrefour,Carrefour Sensation",175 g,"France,Italy,Spain,Switzerland,ISRAEL",2024-07-21,20.95
REC-637715,8327,Le Petit Beurre,"Marque Repère,P'tit Déli",,"France,Suisse",2024-07-07,23.61
REC-183626,14133,Brioche tranchée nature,"Marque Repère, Epi d'Or",500 g,France,2025-04-28,6.19
REC-407949,14581,Brioche tranchée,"Marque Repère, Épi d'Or",700 g,France,2024-05-23,21.63
REC-466071,12730,Gom's,"Gom's, La pie qui chante",265 g,France,2024-05-20,2.78
REC-301004,13796,chocolat lait forte teneur cacao,Madagascar,100 g,France,2024-03-13,11.91
REC-516482,5538,Petits beurre Comté et poivre noir de Madagascar,Michel et Augustin,100 g,France,2024-08-31,
REC-613650,7142,Finest Selection Mandel Knusper Vielfalt,"merci,Storck",250g,"Österreich,Belgien,Bulgarien,Deutschland,Marokko,Rumänien,Schweden,Schweiz",2024-03-27,24.49
REC-676237,9441,Green Plantain Chips Salted,,85 g,"United Kingdom,Czech Republic",2024-10-04,13.42
REC-312129,9887,Barres Extra Kellogg's Choco Amandes - 4x32g,Kellogg's,128 g,"Belgium,France",2025-05-10,14.12
REC-716505,10599,Elephant Pretzels With Salt,Elephant,80g,"Croatie,France,Allemagne,Maroc",2024-08-31,
REC-817683,9838,Chocolat noir,Macao,,Morocco,2025-08-09,11.05
REC-872039,6811,Bonbons Suisses aux plantes Menthol Sans sucres,Ricola,70 g,France,2025-04-06,1.62
REC-683264,13105,Milka - MMMAX - Noisettes Entières,"Milka, Mondelez",,"Bélgica,Francia,España,Tailandia",2024-05-05,6.2
REC-302299,11929,Ferrero rocher fines gaufrettes enrobees de chocolat au lait et noisettes avec noisette entiere pyramide de 28 pieces,Ferrero,350 g,"Francia,Alemania,Marruecos",2024-08-02,8.05
REC-372150,11789,Bonbons Tic Tac 100 pastilles menthe extra fraiche - 49g,"Ferrero, TIC TAC",49 g,France,2025-06-29,5.62
REC-975801,8497,Original,"Mondelez International,Oreo,Mondelez",10 x 44 g,"Austria,Bélgica,Francia,Alemania,Países Bajos,Portugal,España",2025-04-28,2.94
REC-928383,6613,PANDORINO Cacao,Dulcesol,45g,"France, en:morocco",2024-07-19,5.6
REC-925825,13659,Sandwich Sabor Yogurt con avena y frutos rojos,Gullón,220 g,España,2024-03-12,15.38
REC-717195,5271,Cacahuetes Chocolate Negro,"Casa Pons,Hacendado",250g,España,2024-12-28,
REC-538487,8265,kitkat,,,"France, en:morocco",2024-07-23,20.73
REC-672633,5847,Hint Of Salt,"Nabisco-Triscuit, Triscuit",240 g,"France,United States, World",2024-08-22,14.98
REC-756239,13079,Leader chips,,,Morocco,2025-10-01,8.33
REC-507312,7577,Baked Squeezed Pretzels,Elephant,1pcs,"Germany, Morocco, en:france",2025-11-01,
REC-201468,14892,Whole Grain Super Seeded Cracker,Nairn's,137 g,"France, en:united-kingdom",2026-01-05,18.26
REC-405699,11208,Chicles,Mentos,30 g,"France,Morocco",2025-06-25,3.65
REC-188836,10229,Wafers chocolate 0% azúcares,Florbú,160 g,"Chile, Spain, en:morocco",2024-07-04,20.54
REC-618463,13837,Tostada Petit,Gullón,,"Switzerland, en:morocco",2025-08-13,13.51
REC-574499,14190,PRAWN CRACKERS,ASIA GREEN GARDEN,100 g,"Germany,United Kingdom",2025-09-18,23.04
REC-446034,14284,Prosport - barre cacahuètes 🥜et caramel salé,Eat Natural,3 x 45 g,en:fr,2024-05-12,7.18
REC-511807,12459,Les P'tits CURIEUX barres cookies choco noisettes,Bjorg,140g (8 barres),France,2024-06-13,23.71
REC-455222,10484,Encas équilibré,Gerlinéa,93 g,France,2026-02-02,23.22
REC-533248,12515,La madeleine cœur framboise,Bonne Maman,300 g,France,2025-12-05,13.01
REC-796087,7177,Lightly Salted Tortilla Chips,Everyday Essentials,200g,United Kingdom,2025-10-19,5.09
REC-873749,13441,Galette moelleuse chocolat au lait,St Michel,180 g,France,2025-02-24,8.21
REC-981704,8021,Barre moelleuse Cranberries & Noisettes,Belvita,,"France, en:belgium",2024-05-03,11.73
REC-191071,5479,Abbracci,"Barilla, Mulino Bianco",350g,"en:france, en:germany, en:italy, en:Italy",2024-05-10,2.71
REC-327209,6442,Noir 70% noisettes et amandes caramélisées,côte d'or,100g,France,2025-02-15,23.51
REC-815047,6745,Savane Max Barr',Brossard,210g (7x30g),en:fr,2025-07-29,24.07
REC-238702,11191,McCoy's Ridge Cut - Salt & Malt Vinegar Flavour Potato Crisps,McCoy's,45 g,United Kingdom,2024-02-27,19.25
REC-155513,7499,Alpenmilch,Ritter Sport,,Germany,2025-10-12,6.33
REC-411415,8156,Biscuit pavot goût passion,Bjorg,130g,France,2025-01-12,3.83
REC-361998,11067,Parle-G gold 75g,Parle,50 g,en:India,2025-10-25,18.02
REC-438617,6967,Barritas de chocolate blanco,Hacendado,,"Spain, en:portugal",2026-01-10,8.31
REC-996928,7996,Chocolate Negro 55%,Hacendado,150g,"Marruecos,España",2025-09-11,7.32
REC-721694,14794,Snickers,Mars,41.7 g,United Kingdom,2025-09-24,17.99
REC-743959,7002,Gaufres au miel,Carrefour,175 g,"France, Italie, Espagne",2024-07-29,16.0
REC-457749,6480,Les P'tites Madeleines Nature,Ker Cadélac,412 g,France,2024-05-11,
REC-972201,8408,Co-op Shortbread Fingers 380g,Coop,20,en:United Kingdom,2024-09-23,21.28
REC-496506,10963,Roasted And Salted Peanuts,Alesto,400 g,en:United Kingdom,2024-07-08,6.9
REC-475535,6431,Pop corn sucre de canne,Vico,240 g (3x80 g),France,2025-09-07,12.91
REC-493372,8826,Multigrain Crackers,Tesco,,en:united-kingdom,2025-05-27,10.16
REC-961684,5886,Orange Dark Chocolate,Tesco Finest,100g,United Kingdom,2024-12-15,2.01
REC-686191,6806,Mint Dark Chocolate,Tesco Finest,100g,United Kingdom,2024-03-01,17.2
REC-460306,12728,Fruit & Fibre Bars Apple & Cinnamon,,3 x 44g,en:United Kingdom,2024-12-01,20.44
REC-822607,9112,Dark Chocolate Corn Thins 4 x (130g),,130g,"France, Spain, United Kingdom",2024-12-09,19.17
REC-989368,13822,Chocolate Chip Shortbread,,125g,"France,Royaume-Uni",2025-11-14,
REC-302228,6517,All Butter Flapjacks,Marks & Spencer,320 g,"France, Royaume-Uni",2024-12-07,2.11
REC-564580,6016,fresh stacks the original,RITZ,11.8oz,United States,2024-03-07,
REC-937044,12099,Chocolate Chip,Clif Bar,2.40 oz (68 g),"Australia,United States",2024-10-21,23.71
REC-193413,8255,Mini Marzipan Butterstollen Konfekt Classic,Favorina,350 g,"France,Germany,United Kingdom",2025-03-28,
REC-254903,7069,Tablette de chocolat noir,Fin Carré,,France,2025-10-15,2.27
REC-808321,12433,Popcorn süss,Snack Day,3x100g,"France,Germany,en:en,en:germany",2024-11-23,20.71
REC-247138,10718,Coeurs pain d'épices chocolat noir,"Favorina,Aachener Zucker und Backwaren Paul Schaeffer,Lidl",300 g,"Czech Republic,France,Germany,Italy,Luxembourg,Poland,Serbia",2024-04-27,9.52
REC-250995,10686,Caramel et biscuit,"Krüger,Ludwig Schokolade,Mister Choc",5x58g,"Denmark,Finland,France,Germany,Greece,Italy,Poland,Sweden",2025-05-08,22.02
REC-521773,7656,Cookies Haselnusscreme & Schokolade,"Lidl,Sondey,Merba",200 g,"Bulgaria,France,Germany,Hungary",2025-05-13,
REC-231322,6575,Avena digestive,Aurada,425 g,Spain,2024-09-07,14.93
REC-674125,9358,Pitted Ripe Olives,"Crespo, Euroliva  S.A.  Ctra., ครีสโป",,"ประเทศฝรั่งเศส,ประเทศเยอรมนี,ประเทศรัสเซีย,ประเทศสวิตเซอร์แลนด์,ประเทศไทย (Thai),สหรัฐอเมริกา",2025-08-17,
REC-987210,14765,Dragibus,Haribo,40 g,"Belgique,France,Suisse",2025-10-29,1.59
REC-879118,11703,Surfizz Goûts Fruits,Lutti,0.2 kg,France,2024-07-19,4.82
REC-414781,9649,Chips saveur barbecue,,45 g,France,2025-07-20,7.39
REC-541536,12438,"Gerble - Gluten and Lactose Free Madeleines, 200g (7.1oz)",Gerblé,200 g,France,2024-12-28,24.34
REC-113940,5068,Brownie à la Française Chocolat 🍫,St Michel,240g ℮,Francia,2024-07-17,13.42
REC-669510,9854,"Bonne Maman - Coconut Croquants, 150g (5.3oz)",Bonne maman,,"Francia,Alemania",2025-09-22,23.57
REC-719430,7265,Lunettes myrtille,Bjorg,200 g,France,2025-05-06,21.34
REC-121626,12916,Fourrés duo cacao,Bjorg,,France,2025-01-18,8.63
REC-643869,8398,Sablé amande saveur citron 200g BIO,Chabrior,200 g,France,2025-04-17,17.04
REC-749970,5317,Tablette dégustation chocolat noir 90% - 100g,"Ivoria, Les Créations Ivoria, Les creations",100 g,France,2025-08-01,23.2
REC-667097,6763,Formule Zen,,200 g,"France,La Réunion",2024-03-10,14.18
REC-914857,8338,Daco Bello Formule detente,Daco Bello,200 g,France,2025-08-25,11.27
REC-790494,13116,Les Sablés,,"125 g, 4.41 oz, 16 biscuits","Canada,France,Italie,Suisse",2024-11-23,13.89
REC-485273,6330,TUILES goût paprika,"CMI (Carrefour Marchandises Internationales), Carrefour, Groupe Carrefour",170 g,"France, Italie, Espagne",2025-05-23,18.93
REC-156999,12187,Petit beurre 🧈Original,,200 g,"Belgium, France, Italy, Poland, Romania, Spain, en:morocco",2025-07-17,12.13
REC-168209,14384,Chocolat noir,Carrefour,126 g,"France,Maroc, Italie, Espagne",2025-09-13,20.96
REC-989599,11611,carottes râpées,"Marque Repère, Menu Fraîcheur",500 g,France,2024-07-28,17.81
REC-157816,6343,Déli Matin Pépites de chocolat,"Marque Repère, P'tit Déli",600 g,France,2024-06-22,21.0
REC-547082,5111,Biscuits tablette chocolat au lait,"Bio Village, Marque Repère",150 g,France,2025-08-04,17.26
REC-120009,12157,Tortillas nature,"Jardin Bio, Jardin biologique",125 g,France,2024-02-06,15.92
REC-167326,10092,mendiant de luxe,Seeberger,400g,"France,Allemagne,Suisse",2025-04-04,
REC-477500,11534,Kinder Chocolate,Kinder,150 g,Česko,2025-04-28,
REC-511376,7896,Werther's Original,Storck,135 g,"Denmark, Finland, France, Norway, Poland, Spain, Sweden, en:united-kingdom",2026-01-13,9.54
REC-172047,11852,,Tesco,,"France,Ireland,United Kingdom",2025-12-07,
REC-617539,14898,Rich Tea Biscuit,Tesco,300g,"France, en:united-kingdom",2024-09-06,
REC-721665,8220,Furrows Sea Salt & Vinegar,Tyrrell’s,,"Frankreich,Vereinigtes Königreich,Deutschland",2025-04-09,20.26
REC-632783,10363,Sea salt,popchips,,"France, United Kingdom",2024-09-02,20.63
REC-562355,8788,7Days Bake Rolls Pizza 80g,7 Days,80g,"Румъния,България",2024-04-10,17.52
REC-430013,9722,LOTUS BISCOFF Speculoos Original - 375g (3x125g),"Biscoff,Lotus",375 g,"Francia,España,Suiza",2026-01-03,5.62
REC-447694,12129,Kitkat,,48,"France,Royaume-Uni",2025-04-21,15.78
REC-807074,12989,Netsle Chocolat noir 100% cacao,Nestlé,125 g,"Marruecos,España",2025-03-21,23.56
REC-704083,13572,Pépito chocolat au lait,"Lu, Mondelez, Pépito",192 g,"France,Suisse",2024-05-19,11.03
REC-798949,8256,Noir Pistaches Caramélisées,Côte d'Or,180 g,"Belgique,France,Pays-Bas",2025-02-01,24.1
REC-553265,7504,Colazione più con 5 cereali,Kinder,290 g,"France,Italy,Switzerland",2025-12-27,10.14
REC-185851,5067,Lay's Potato Chips,Lay's,50 g,"India,United States,Canada",2024-03-22,21.81
REC-752993,11735,hula hoops bbq,KP Snacks,6 x 24 g,"Ireland, en:united-kingdom",2025-02-14,3.74
REC-986891,5790,Pain d'épices au miel,Carrefour,,"France, en:morocco",2025-01-13,20.89
REC-486665,7988,grenode salted peanut Protein Bar,Grenade,,"Belgien, Frankreich, Vereinigtes Königreich, Germany",2025-10-04,4.28
REC-970738,5431,Oaties,Tower Gate,,"France,United Kingdom",2025-03-03,8.68
REC-615411,14006,Sweet & Salty Popcorn,Butterkist,100g,United Kingdom,2025-07-21,1.64
REC-507905,6466,Rough Oatcakes,,250g,"France,United Kingdom",2024-08-08,10.29
REC-473307,5245,Milka mlecna Alpin,,100 g,"Румъния,България",2024-04-19,
REC-215755,6706,Speculoos,Sondey,250g,Nederland,2024-06-08,24.68
